,SellHoga1,SellHoga2,SellHoga3,SellHoga4,SellHoga5,SellHoga6,SellHoga7,SellHoga8,SellHoga9,SellHoga10,SellOrder1,SellOrder2,SellOrder3,SellOrder4,SellOrder5,SellOrder6,SellOrder7,SellOrder8,SellOrder9,SellOrder10,BuyHoga1,BuyHoga2,BuyHoga3,BuyHoga4,BuyHoga5,BuyHoga6,BuyHoga7,BuyHoga8,BuyHoga9,BuyHoga10,BuyOrder1,BuyOrder2,BuyOrder3,BuyOrder4,BuyOrder5,BuyOrder6,BuyOrder7,BuyOrder8,BuyOrder9,BuyOrder10
09:14:04,0.15723270440250303,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,-10.7166300057007,-10.399364965181476,-10.125943587316808,-9.970464199831161,-10.568811000836623,-10.696912792694382,-10.717875335874096,-9.310160940144478,-10.363321018938525,-9.803705231003102,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-1.415094339622641,-12.388327354063343,-9.505526493745977,-8.610630759189497,-8.650736578370783,-8.931321500473306,-8.36055428314026,-7.596595166565025,-9.567066733871522,-9.214421186235478,-9.245946453814891
09:14:05,0.15723270440250303,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,-10.876918546149764,-10.399364965181476,-10.125943587316808,-9.970464199831161,-10.568811000836623,-10.696912792694382,-10.717875335874096,-9.310160940144478,-10.363321018938525,-9.803705231003102,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-1.415094339622641,-11.878164201338473,-9.393754692997451,-8.610630759189497,-8.650657735779975,-8.930278203560729,-8.360495298269862,-7.596045776374303,-9.567066733871522,-9.214421186235478,-9.245946453814891
09:14:06,0.15723270440250303,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,-10.860257530543848,-10.399364965181476,-10.123189712943011,-9.506639253504716,-10.563991714400675,-10.696912792694382,-10.717875335874096,-9.310160940144478,-10.363321018938525,-9.803705231003102,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-1.415094339622641,-11.754873937311881,-9.248236749691493,-8.60278403113638,-8.650736578370783,-8.930069674730863,-8.359905640843731,-7.598658072141672,-9.586975812723473,-9.214421186235478,-9.245946453814891
09:14:07,0.15723270440250303,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,-11.183030922806898,-10.388101047937012,-10.123189712943011,-9.506639253504716,-10.563991714400675,-10.696912792694382,-10.717875335874096,-9.310160940144478,-10.363321018938525,-9.803705231003102,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-1.415094339622641,-11.74264671074232,-9.240812386633502,-8.60331024802505,-8.649160906414751,-8.930069674730863,-8.359905640843731,-7.598520412628494,-9.586975812723473,-9.214421186235478,-9.245231810748674
09:14:08,0.15723270440250303,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,-13.822088252422157,-10.388101047937012,-10.12112927265362,-9.506639253504716,-10.563991714400675,-10.696912792694382,-10.714764913459703,-9.310160940144478,-10.310128305813182,-9.803705231003102,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-1.415094339622641,-11.570796453815662,-9.212898378437915,-8.59470015477853,-8.646802043864778,-8.943821006733769,-8.359728811395273,-7.598520412628494,-9.586975812723473,-9.214421186235478,-9.245231810748674
09:14:09,0.15723270440250303,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,-14.920700541090268,-10.388101047937012,-10.126288355463647,-9.50645370753517,-10.572036810085507,-10.696912792694382,-10.714764913459703,-9.310160940144478,-10.310128305813182,-9.803705231003102,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-1.415094339622641,-10.49037989705743,-9.130740370193013,-8.536771698051373,-8.677828977395215,-8.945301861669078,-8.359728811395273,-7.597007407374457,-9.586975812723473,-9.214421186235478,-9.244946096461016
09:14:10,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-10.388101047937012,-10.126288355463647,-9.50645370753517,-10.572036810085507,-10.696912792694382,-10.714764913459703,-9.310160940144478,-10.310128305813182,-9.803705231003102,-10.278716381979459,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-14.543406309948798,-10.49037989705743,-9.126925027907362,-8.536771698051373,-8.671529998318965,-8.94636095941688,-8.359728811395273,-7.597007407374457,-9.586975812723473,-9.214421186235478
09:14:11,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-10.390343704180845,-10.126288355463647,-9.50645370753517,-10.572036810085507,-10.696912792694382,-10.714764913459703,-9.310160940144478,-8.081357944794302,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.781589684690928,-10.20406352101259,-9.11043318311453,-8.536560660802515,-8.68180641678792,-8.946043112298666,-8.359728811395273,-7.600863205480998,-9.586975812723473,-9.214421186235478
09:14:12,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-10.96945682250884,-10.126288355463647,-9.50645370753517,-10.572036810085507,-11.216316900440365,-10.714764913459703,-9.310160940144478,-8.081357944794302,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.193001095126748,-10.19294405877928,-9.104209613113701,-8.536560660802515,-8.685881402051944,-8.946043112298666,-8.359139605627579,-7.601139189365291,-9.586975812723473,-9.20751794192215
09:14:13,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-10.957509249087721,-10.126288355463647,-9.50645370753517,-10.572036810085507,-11.216316900440365,-10.714764913459703,-9.310160940144478,-8.081357944794302,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.076777948366052,-10.177581649851199,-9.102350070025327,-8.536490324948785,-8.685881402051944,-8.914757974801631,-8.359139605627579,-7.601139189365291,-9.586975812723473,-9.20751794192215
09:14:14,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.662604003068784,-10.126288355463647,-9.504600138885847,-10.572036810085507,-11.216316900440365,-10.714764913459703,-9.310160940144478,-8.079129581273042,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-12.889268218596792,-10.09572570505348,-9.071375761143408,-8.536490324948785,-8.685146678152613,-8.930486775883939,-8.3573740684458,-7.601415249437716,-9.586774747074863,-9.207242800910647
09:14:15,0.15723270440250303,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,-11.508453323241527,-11.722027423539586,-10.126288355463647,-9.48716050460049,-10.572036810085507,-11.216316900440365,-10.714764913459703,-9.310160940144478,-8.082697350298588,-9.803705231003102,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-1.415094339622641,-10.099075791938763,-9.070655559455814,-8.536490324948785,-8.685146678152613,-8.930486775883939,-8.3573740684458,-7.601415249437716,-9.586774747074863,-9.207242800910647,-9.244946096461016
09:14:16,0.15723270440250303,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,-11.902310243643692,-11.481351393463736,-10.126288355463647,-9.486251000217651,-10.572036810085507,-11.216316900440365,-10.714764913459703,-9.310160940144478,-8.08265267453295,-9.803705231003102,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-1.415094339622641,-10.025663171745057,-9.064077768591918,-8.536419994041838,-8.6827014898775,-8.940444407556415,-8.373138292022428,-7.596402845663271,-9.586774747074863,-9.207242800910647,-9.244946096461016
09:14:17,0.15723270440250303,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,-11.978456952487262,-11.242292386843626,-10.126288355463647,-9.450532917615572,-10.572036810085507,-11.166306479865705,-10.714764913459703,-9.310160940144478,-8.08265267453295,-9.803705231003102,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-1.415094339622641,-10.025351402451808,-9.058135274280247,-8.53634966808098,-8.6827014898775,-8.94065511130772,-8.372541134474526,-7.596402845663271,-9.586774747074863,-9.207242800910647,-9.244946096461016
09:14:18,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.243345572828284,-10.051884860478635,-9.452464606687565,-10.572036810085507,-11.166306479865705,-10.714764913459703,-9.310160940144478,-8.082161372796813,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-12.609816645281526,-9.98054732203243,-9.089429198703238,-8.535646680354315,-8.682620086482933,-8.94065511130772,-8.372541134474526,-7.596320433740966,-9.586774747074863,-9.207242800910647
09:14:19,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.25927793320937,-10.051884860478635,-9.452464606687565,-10.5693479136012,-11.166306479865705,-10.714764913459703,-9.310160940144478,-8.082161372796813,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-13.149994481060045,-9.977868350345375,-9.088207302168025,-8.535646680354315,-8.683352955698586,-8.94065511130772,-8.37361627494364,-7.596292964609401,-9.591005638849975,-9.207242800910647
09:14:20,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.651448508897,-10.226299221374234,-9.452464606687565,-10.563991714400675,-11.166306479865705,-10.4443111449681,-9.308637478545739,-8.082161372796813,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.688579489472046,-9.849440625177577,-9.074743577653523,-8.54269889575964,-8.683352955698586,-8.94065511130772,-8.382138712794857,-7.596512738792314,-9.591005638849975,-9.207242800910647
09:14:21,0.15723270440250303,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,-12.42543110426672,-11.651448508897,-10.226299221374234,-9.46609193021586,-10.563991714400675,-11.166306479865705,-10.4443111449681,-9.308637478545739,-8.082161372796813,-9.803705231003102,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-1.415094339622641,-9.846829657636857,-9.065270516824926,-8.535646680354315,-8.683352955698586,-8.94065511130772,-8.382138712794857,-7.59648526437786,-9.591005638849975,-9.20751794192215,-9.244946096461016
09:14:22,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.42041225678388,-10.226299221374234,-9.46627013568724,-10.691436660968796,-11.166306479865705,-10.4443111449681,-9.308637478545739,-8.081893491734402,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-12.867645754583625,-9.846829657636857,-9.096176448737937,-8.535646680354315,-8.683352955698586,-8.940549753882559,-8.376429047976194,-7.59648526437786,-9.591005638849975,-9.20751794192215
09:14:23,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.916669464721581,-10.226299221374234,-9.411480909650374,-10.691436660968796,-11.166306479865705,-10.4443111449681,-9.30256673596776,-8.081893491734402,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-14.147510652856786,-9.828229276383142,-9.050815288820854,-8.535646680354315,-8.686616666167419,-8.930069674730863,-8.37636911929131,-7.597584830160206,-9.591005638849975,-9.217195882799237
09:14:24,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-12.775744392299805,-10.222495489134987,-9.411480909650374,-10.691436660968796,-11.166306479865705,-10.4443111449681,-9.30256673596776,-8.081893491734402,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-13.576965794389173,-9.790555308231765,-9.050815288820854,-8.535646680354315,-8.686616666167419,-8.932679415760045,-8.376488980252738,-7.598465354128824,-9.571016966146304,-9.217195882799237
09:14:25,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,1.8867924528301927,-10.225156581752673,-9.410300570587445,-10.691436660968796,-11.073216056799692,-10.4443111449681,-9.300903722507158,-8.082429325638715,-9.803705231003102,-10.724752512088052,-9.694729878127614,0.3144654088050487,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-13.023580556204386,-12.643433256080511,-9.922925362723616,-9.020689038771849,-8.556882519731987,-8.686616666167419,-8.926219714197929,-8.377088500654388,-7.60257553466651,-9.571016966146304
09:14:26,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.396794005435673,-10.225156581752673,-9.410300570587445,-10.691436660968796,-11.073216056799692,-10.4443111449681,-9.300903722507158,-8.082429325638715,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-13.18609948570216,-9.908954752709985,-9.020689038771849,-8.553299827450388,-8.686616666167419,-8.926219714197929,-8.377088500654388,-7.602630819938528,-9.571016966146304,-9.217195882799237
09:14:27,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-12.980760559021457,-10.225156581752673,-9.409626716114508,-10.691436660968796,-11.073216056799692,-10.4443111449681,-9.300903722507158,-8.081759578108489,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-13.679913763641615,-9.899290173826053,-9.016133741064401,-8.553299827450388,-8.691943019563656,-8.926219714197929,-8.377088500654388,-7.60376484210434,-9.571016966146304,-9.217195882799237
09:14:28,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-13.042508566089905,-10.225156581752673,-9.423190844050534,-10.691436660968796,-11.073216056799692,-10.4443111449681,-9.300903722507158,-8.081759578108489,-9.803705231003102,-10.724752512088052,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.989506788673847,-10.029725042663255,-9.016133741064401,-8.553299827450388,-8.686126430027198,-8.938129591707963,-8.377088500654388,-7.60376484210434,-9.571016966146304,-9.217195882799237
09:14:29,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-13.088119077341958,-10.225156581752673,-9.423190844050534,-10.691436660968796,-11.073216056799692,-10.4443111449681,-9.302415438592481,-8.081759578108489,-9.803705231003102,-10.343844099416783,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.941775385852658,-10.012651835769113,-9.014998151571483,-8.553299827450388,-8.686126430027198,-8.938129591707963,-8.377088500654388,-7.6116555254104465,-9.571016966146304,-9.217195882799237
09:14:30,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.69352591340737,-10.224395546708331,-9.397907177994242,-10.697523107025198,-11.073216056799692,-10.4443111449681,-9.302415438592481,-8.081759578108489,-9.816271367707651,-10.343844099416783,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.104821396215023,-9.981441909836239,-9.020232574082877,-8.54802088809758,-8.68596307137291,-8.939286329835786,-8.377088500654388,-7.60887000828902,-9.571016966146304,-9.217195882799237
09:14:31,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,1.8867924528301927,-10.237412575838224,-9.397907177994242,-10.697523107025198,-11.073216056799692,-10.4443111449681,-9.302415438592481,-8.081759578108489,-9.816271367707651,-10.343844099416783,-9.694729878127614,0.3144654088050487,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.672265913980523,-10.230117477254046,-9.019434261900434,-8.54802088809758,-8.68596307137291,-8.90922913917595,-8.379009384851486,-7.596705080832007,-9.571016966146304,-9.216779187189346
09:14:32,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-12.15858311871778,-10.242822171719599,-9.397907177994242,-10.697523107025198,-11.073216056799692,-10.4443111449681,-9.302415438592481,-8.081759578108489,-9.816271367707651,-10.343844099416783,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-13.00500417063145,-10.207423613776324,-8.995999210141967,-8.546172721520902,-8.68596307137291,-8.913629248603094,-8.37936996177847,-7.594783323205559,-9.569237430333143,-9.216779187189346
09:14:33,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.584041680565683,-10.22363509039792,-9.397907177994242,-10.697523107025198,-11.073216056799692,-10.4443111449681,-9.302415438592481,-8.081759578108489,-9.816271367707651,-10.343844099416783,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-12.021112128089179,-10.124565702152202,-8.9919983157186,-8.552727785961782,-8.626511379997737,-8.912092126816606,-8.385096491186362,-7.605759413101899,-9.569237430333143,-9.216779187189346
09:14:34,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.584041680565683,-10.22363509039792,-9.397907177994242,-10.697523107025198,-11.073216056799692,-10.443837323589893,-9.302415438592481,-8.081759578108489,-9.816271367707651,-10.343844099416783,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-12.021112128089179,-9.98742636815148,-8.988676421400424,-8.582253705764476,-8.626511379997737,-8.912092126816606,-8.385036040831197,-7.60357113750325,-9.56864495475543,-9.216362665142366
09:14:35,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.961027317351979,-10.22363509039792,-9.397907177994242,-10.697523107025198,-11.073216056799692,-10.443837323589893,-9.302415438592481,-8.081759578108489,-9.816271367707651,-10.343844099416783,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.783396369915877,-9.980249303851116,-8.988676421400424,-8.582474610739418,-8.626511379997737,-8.912092126816606,-8.385036040831197,-7.60357113750325,-9.56864495475543,-9.216362665142366
09:14:36,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-11.886148275686693,-10.22363509039792,-9.389289292374853,-10.696912792694382,-11.11867843087645,-10.443837323589893,-9.302415438592481,-8.081759578108489,-9.816271367707651,-10.343844099416783,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.34648399529647,-9.86101056754728,-9.011146764844327,-8.58416983871127,-8.626511379997737,-8.906985385047465,-8.384492152012834,-7.604789333063518,-9.56864495475543,-9.216362665142366
09:14:37,0.3144654088050487,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,-12.682653969233792,-10.20443630759659,-9.372922314910648,-10.696912792694382,-11.11867843087645,-10.443837323589893,-9.302415438592481,-8.081759578108489,-9.791295044426267,-10.343844099416783,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.373720729271371,-9.832075928132317,-8.99979258744542,-8.583063929356841,-8.618081565345362,-8.908514671169034,-8.38328456824092,-7.607619052534809,-9.56864495475543,-9.149259417960252
09:14:38,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,1.8867924528301927,-10.20443630759659,-9.37130025453878,-10.696912792694382,-11.11867843087645,-10.443837323589893,-9.302415438592481,-8.08037685302813,-9.791295044426267,-10.343844099416783,-9.694729878127614,0.3144654088050487,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-11.858478526267444,-11.35823501183199,-9.825417772933728,-8.999345560169312,-8.58254825657662,-8.618081565345362,-8.908514671169034,-8.382681322762048,-7.608981280126232,-9.56864495475543
09:14:39,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,1.8867924528301927,-10.219462886355942,-9.366288523088334,-10.696912792694382,-11.11867843087645,-10.40892570270173,-9.302415438592481,-8.08037685302813,-9.791295044426267,-10.343844099416783,-9.694729878127614,0.3144654088050487,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-10.479520955211408,-11.258207842149526,-9.807458519532807,-8.992442069886078,-8.573019488443713,-8.61792895183877,-8.908514671169034,-8.382681322762048,-7.608703123744923,-9.56864495475543
09:14:40,0.47169811320755173,0.628930817610069,0.786163522012572,0.9433962264151035,1.1006289308176207,1.2578616352201237,1.415094339622641,1.5723270440251724,1.7295597484276755,1.8867924528301927,-10.22973499493919,-9.366288523088334,-10.696912792694382,-11.11867843087645,-10.40892570270173,-9.302415438592481,-8.08037685302813,-9.791295044426267,-10.343844099416783,-9.694729878127614,0.15723270440250303,0.0,-0.15723270440251724,-0.3144654088050345,-0.47169811320755173,-0.628930817610069,-0.7861635220125862,-0.9433962264150892,-1.1006289308176207,-1.2578616352201237,-11.385798170761143,-9.804954762591395,-8.999680811890617,-8.573019488443713,-8.615794804687296,-8.908514671169034,-8.382681322762048,-7.609482156670639,-9.56864495475543,-9.149259417960252
